Index,SMILES,FP_1,FP_2,FP_3,FP_4,FP_5,FP_6,FP_7,FP_8,FP_9,FP_10,FP_11,FP_12,FP_13,FP_14,FP_15,FP_16,FP_17,FP_18,FP_19,FP_20,FP_21,FP_22,FP_23,FP_24,FP_25,FP_26,FP_27,FP_28,FP_29,FP_30,FP_31,FP_32,FP_33,FP_34,FP_35,FP_36,FP_37,FP_38,FP_39,FP_40,FP_41,FP_42
4338,O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,2,2,1,0,13,6,6,1,0,3.2739,133.7243,53.0168,239.4831,37.3
4339,CCCCCCCCCC(=O)NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,2,0,12,11,0,1,0,3.0234,73.2569,53.9152,187.27924,49.33
4340,CCOc1ccccc1OCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,0,0,12,6,6,0,0,2.484,13.2014,49.04,166.21696,18.46
4341,Clc1cc(Cl)c(Cl)c(Cl)c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,10,4,6,0,0,4.3002,69.0836,46.482,215.89208,0
4342,CC12CCC3c4ccc(O)cc4C(O)CC3C1CCC2O,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,3,3,0,24,18,6,0,0,3.1001,169.9815,82.1886,288.38136,60.69
4343,Nc1c(S(=O)(=O)O)cc(Br)c2c1C(=O)c1ccccc1C2=O,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,6,6,2,0,24,8,12,4,0,3.7154,285.6274,81.7122,382.18602,122.91
4344,O=C(Cl)c1ccccc1F,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,1,0,1,10,3,6,1,0,2.2047,45.9209,36.5835,158.5574632,17.07
4345,c1ccc2cc3c4ccccc4c4ccccc4c3cc2c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,26,0,26,0,0,6.2994,183.664,96.466,278.34656,0
4346,Cc1ncc(CO)c(C=O)c1O,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,2,0,12,5,6,1,0,0.4004,121.8631,42.7413,167.16196,70.42
4347,COC(=O)C=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC(=O)O,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,4,1,0,28,17,0,11,0,5.8102,152.2106,121.0798,394.5033,63.6
4348,CCC(C(C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,51,9,12,1,2,57,28,28,1,0,4.7032,297.5034,194.1208,700.7773864,115.7
4349,Nc1nccs1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,3,1,0,6,1,5,0,0,1.3065,67.2052,26.5184,100.14226,67.15
4350,CCCOc1ccc2[nH]c(NC(=O)OC)nc2c1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,18,5,5,2,0,19,8,10,1,0,2.603,172.8787,67.9864,249.2658,76.24
4351,C=CCN1C(=O)C(CC(C)C)NC1=S,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14,4,4,1,0,14,11,0,3,0,1.5705,54.3275,69.1147,212.31184,64.43
4352,CCC1(C2=NCCN2)Cc2ccccc2O1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,1,0,18,11,6,1,0,1.5364,111.1615,71.4727,216.27894,33.62
4353,Nc1ccc([N+](=O)[O-])cc1N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,2,2,0,11,4,6,1,0,2.4448,142.4271,44.0728,153.13868,97.86
4354,CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,25,3,3,0,0,27,9,17,1,0,5.4257,154.0023,104.5075,352.85724,33.2
4355,c1c[nH]cn1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,5,0,5,0,0,0.4097,65.0915,18.5877,68.07726,28.68
4356,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,4,0,0,26,11,12,3,0,4.0839,123.8141,102.094,320.385,40.62
4357,CCC(C)(CCCC(C)C)OC(C)=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,2,0,0,13,12,0,1,0,3.5445,-7.0833,61.121,200.31776,26.3
4358,CC1(O)CCC(C(C)(C)O)CC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,2,0,12,12,0,0,0,1.6985,52.6406,50.4696,172.2646,40.46
4359,COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,4,4,1,0,26,20,6,0,0,1.663,137.4079,87.2138,301.38012,41.93
4360,CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,7,0,0,23,10,10,3,0,1.066,160.2863,85.888,306.36018,78.89
4361,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,20,3,4,0,0,22,6,16,0,0,3.8626,128.808,89.947,284.39922,47.61
4362,O=NN1CCCCCCC1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,10,9,0,1,0,1.8718,17.0385,45.198,142.19886,32.67
4363,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,7,1,0,23,10,11,2,0,1.1748,240.5388,81.4683,288.30184,88.32
4364,CCN(CC)C(=O)N1CCN(C)CC1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,4,0,0,14,13,0,1,0,0.5714,32.9912,65.177,199.29324,26.79
4365,CC(=O)c1ccc2c(c1)C(NC(=O)c1ccc(F)cc1)C(O)C(C)(C)O2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,5,2,1,28,14,12,2,0,3.4222,192.0405,94.0765,357.3755032,75.63
4366,Cc1ccccc1N=Nc1ccc(N=Nc2c(O)ccc3ccccc23)c(C)c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,5,1,0,32,7,23,2,0,7.993,215.2996,117.139,380.4418,69.67
4367,Cc1cc(OC(=O)N(C)C)nn1C(=O)N(C)C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17,6,7,0,0,17,10,5,2,0,0.7816,97.9965,61.145,240.25904,67.67
4368,CCCCCCCCOCCCN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,2,1,0,12,12,0,0,0,3.4126,15.4159,58.7834,187.3223,35.25
4369,Cc1ccc(S(=O)(=O)NC(CCCCN)C(=O)CCl)cc1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,21,5,5,2,0,21,12,6,3,0,3.7508,143.4937,83.8491,332.84614,97.64
4370,CCBr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,1.4012,-12.6173,19.598,108.9651,0
4371,CC(=O)OC(CC(=O)O)C[N+](C)(C)C,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,4,4,1,0,13,11,0,2,0,0.099,135.1517,50.8082,204.24352,63.6
4372,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,3,1,0,19,6,12,1,0,3.667,121.4169,69.3098,242.26986,46.53
4373,CCOC(=O)COc1ccc2c(c1)CC(NCC(O)c1cccc(Cl)c1)CC2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,28,5,5,2,0,30,17,12,1,0,3.8533,141.353,109.1465,403.89914,67.79
4374,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,24,8,8,3,0,26,20,0,6,0,1.3777,287.1355,93.3449,349.40476,138.03
4375,COC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,25,9,9,3,0,27,21,0,6,0,0.9617,278.186,94.4299,365.40416,147.26
4376,CC(C)COC(=O)CCCCC(=O)OCC(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,4,0,0,17,15,0,2,0,2.9452,-6.993,71.982,258.35384,52.6
4377,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,34,4,4,1,0,37,18,18,1,0,5.0259,159.7386,142.1828,477.03752,43.78
4378,CC(C)(C)C1=CC(=O)C=C(C(C)(C)C)C1=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,2,0,0,16,12,0,4,0,3.0832,97.2774,66.23,220.3074,34.14
4379,CCCCNCC(O)c1ccc(O)cc1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,3,3,3,0,15,9,6,0,0,2.2062,90.6029,61.4295,209.28476,52.49
4380,O=S(=O)(O)c1ccc(N=Nc2c(O)ccc3ccccc23)cc1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,6,6,2,0,25,5,17,3,0,5.2883,233.6182,86.4478,328.34248,107.7
4381,CCOC(=O)C(Cl)C(C)=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,3,3,0,0,9,7,0,2,0,0.7459,10.293,37.237,164.58686,43.37
4382,O=C1NCCN1c1ncc([N+](=O)[O-])s1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14,5,5,1,0,15,8,5,2,0,1.4979,148.0123,58.0767,214.20184,119.29
4383,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,19,3,3,0,0,21,19,0,2,0,4.5555,113.1175,77.8985,406.92514,54.74
4384,CCCC[n+]1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,4,6,0,0,1.7742,-12.0195,44.454,136.21416,3.88
4385,NC(=O)Nc1ccc(Cl)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,11,3,3,2,0,11,4,6,1,0,2.6039,140.5346,44.0541,170.59628,55.12
4386,O=C(O)COc1nc(Cl)c(Cl)cc1Cl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,4,4,1,0,14,7,6,1,0,2.5052,150.4998,52.3378,256.47056,59.42
4387,CCCCCCCC(=O)Cl,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,1,1,0,0,9,8,0,1,0,3.1123,-3.4765,45.566,162.6571,17.07
4388,Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,17,0,0,0,0,18,6,12,0,0,6.6206,124.0519,76.928,326.4331,0
4389,COC(=O)c1ccc(C(=O)O)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,4,1,0,13,5,6,2,0,1.1714,121.5924,44.6808,180.15742,63.6
4390,CCCCCCCCCCCCCCCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,1,0,15,15,0,0,0,5.0699,-13.9217,75.3808,228.41398,20.23
4391,Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,24,8,8,4,0,25,8,12,5,0,4.8388,341.101,90.3384,370.40076,177.54
4392,Clc1cccc(Cl)c1Cl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,6,0,0,3.6468,52.3905,41.472,181.44702,0
4393,N#CCCl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,3,2,0,0,1,0.74878,13.0185,16.273,75.49698,23.79
4394,CCN(CC)CCNC(=O)c1ccc(N)cc1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,4,2,0,17,10,6,1,0,2.3125,114.8642,70.7736,235.32534,58.36
4395,CN(C)C(=S)SC(=S)N(C)C,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,5,5,0,0,10,8,0,2,0,1.4126,48.4014,59.921,208.36788,95.96
4396,Oc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,17,1,1,1,0,18,6,12,0,0,5.6728,148.3344,73.941,307.98744,20.23
4397,N#CCBr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,3,2,0,0,1,0.90488,21.2839,19.347,119.94798,23.79
4398,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,3,1,0,22,9,12,1,0,2.4593,108.683,91.1707,265.35286,27.63
4399,CCCOc1ccccc1-c1nc2[nH]nnc2c(=O)[nH]1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,5,5,2,0,22,5,16,1,0,1.497,267.2156,73.8464,271.27462,96.55
4400,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7,7,5,0,36,34,0,2,0,2.9558,269.4237,126.3789,465.62272,127.09
4401,CCCCC#N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,5,4,0,0,1,1.70018,8.0025,25.898,83.13166,23.79
4402,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,7,1,2,24,8,16,0,0,0.7358,158.8948,70.7088,306.2707864,81.65
4403,O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1N=Nc1ccc(S(=O)(=O)O)cc1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,31,13,13,3,0,33,13,12,8,0,2.7819,372.7706,109.6854,468.41788,220.19
4404,COC(F)(F)C(Cl)Cl,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,1,0,2,7,7,0,0,0,2.0293,-24.314,27.352,164.9660664,9.23
4405,Cn1c(=N)[nH]c2[nH]cnc2c1=O,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,4,3,0,13,1,10,2,0,-0.8311,239.0953,42.4921,165.15268,90.32
4406,CC(=O)NC(CCC(=O)O)C(=O)O,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,6,6,3,0,12,9,0,3,0,-0.1686,175.6604,42.3083,189.16594,103.7
4407,OCC1OC(O)(CO)C(O)C1O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,6,5,0,12,12,0,0,0,-3.2198,91.1787,35.774,180.15588,110.38
4408,CCCCCCCCCCCCCCCCCC(=O)OCCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,3,1,0,22,21,0,1,0,5.7834,-4.8009,100.7008,328.5298,46.53
4409,CCCCCCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,3,1,0,31,24,6,1,0,6.1305,140.5381,114.799,384.55154,46.53
4410,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,5,0,0,27,16,11,0,0,2.2904,130.7188,104.27,325.45118,37.19
4411,CCC=CCCOC(=O)CCCCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,2,0,0,13,11,0,2,0,3.4662,-8.3159,60.609,198.30188,26.3
4412,CC1(C)C(=O)C(C)(C)C1=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,0,0,10,8,0,2,0,1.1906,74.8418,38.336,140.17968,34.14
4413,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,4,2,0,20,6,12,2,0,1.8732,204.8308,63.795,240.21092,74.6
4414,CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18,6,6,0,0,17,14,0,3,0,2.7426,5.3906,69.5205,299.688321,74.88
4415,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,27,5,4,1,0,30,18,12,0,0,3.8835,147.6786,124.0808,403.96864,55.25
4416,O=Cc1ccc(O)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,1,0,9,2,6,1,0,1.2047,78.0609,33.8525,122.12134,37.3
4417,O=C(O)C(O)C(O)C(O)C(O)CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,7,6,0,12,11,0,1,0,-3.4931,143.6858,38.5368,196.15528,138.45
4418,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,48,23,24,10,0,50,35,10,5,0,-0.3023,488.0739,163.0391,767.534123,414.79
4419,CC12Cc3nonc3CC1CCC1C2CCC2(C)C1CCC2(C)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,4,1,0,28,23,5,0,0,3.778,188.9316,93.3658,330.4644,59.15
4420,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,29,5,5,2,6,30,16,12,2,0,5.9341,200.3957,90.3309,461.1427392,67.43
4421,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,4,2,0,21,14,6,1,0,4.1585,96.8285,86.1877,293.40118,58.56
4422,CCCCCCCCC=CCCCCCCCC(=O)OCCOCC(OCCO)C1OC(OCCO)CC1OCCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,10,10,3,0,42,40,0,2,0,4.4626,12.0868,163.5454,604.8128,133.14
4423,CN1CCOC(c2ccccc2)c2ccccc2C1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,2,0,0,21,9,12,0,0,3.1759,56.655,81.064,253.33886,12.47
4424,C1CCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,1.9505,-3.3205,24.035,70.1329,0
4425,COc1cc(CC2NCCc3cc(O)c(O)cc32)cc(OC)c1OC,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,6,6,3,0,27,15,12,0,0,2.8819,191.0907,98.5997,345.38962,80.18
4426,CCCCCCCCCC(=O)OCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,2,0,0,13,12,0,1,0,3.6902,-18.1061,61.083,200.31776,26.3
4427,NC1(c2ccccc2)CCCCC1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,1,0,14,8,6,0,0,3.505,87.6026,55.9194,175.27008,26.02
4428,CC(C)=CCCC(C)(O)C1CC=C(C)CC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,1,0,16,14,0,2,0,4.2302,46.0995,72.3568,222.36634,20.23
4429,COc1cc(C)nc(-n2nc(C)cc2OC)n1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,17,5,6,0,0,18,7,11,0,0,1.2963,106.1386,62.07,234.25446,62.06
4430,COc1cc(CCN)cc(OC)c1OC,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,4,1,0,15,9,6,0,0,1.9139,79.0627,58.3984,211.25758,53.71
4431,Cc1cccc(Cc2cnc[nH]2)c1C,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,1,1,1,0,15,4,11,0,0,2.6173,110.0022,57.9727,186.25296,28.68
4432,CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,27,8,8,1,0,29,17,11,1,0,2.6521,193.3441,112.6144,373.44938,93.81
4433,CCCCCC(=O)CC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,8,7,0,1,0,2.5458,-6.5002,40.77,128.21204,17.07
4434,OCC(F)(F)F,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,3,5,5,0,0,0,0.541,-6.0619,13.0808,100.0398296,20.23
4435,CCCCCCCCCCCCCCCCCC#N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,0,0,18,17,0,0,1,6.77148,-0.6308,88.389,265.4772,23.79
4436,Clc1cccc(-c2cc(Cl)cc(Cl)c2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,16,4,12,0,0,5.3138,90.6657,66.908,257.54298,0
4437,CCOC(=O)Cl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,2,0,0,5,4,0,1,0,1.3817,1.2279,23.005,108.5236,26.3
4438,Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,5,5,2,0,21,12,6,3,0,4.1782,146.3122,77.4224,296.3852,83.65
4439,CCCCCCCCOC(=O)c1ccc(O)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,3,1,0,18,11,6,1,0,3.9095,65.588,73.3935,250.33338,46.53
4440,Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,3,3,1,0,16,4,11,1,0,3.4049,145.2787,60.7764,221.23578,112.97
4441,Cc1cn[nH]c1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,6,1,5,0,0,0.7181,69.9308,23.5537,82.10384,28.68
4442,O=C1CCC(=O)O1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,7,5,0,2,0,-0.15,31.1757,20.713,100.07276,43.37
